Column1,Domain,Realm,Kingdom,Phylum,Class,Order,Family,Subfamily,Genus
vOTU_7069,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_18685,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_8865,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_131340,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_83567,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_45258,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_111433,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_17650,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_101656,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_4617,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_105620,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_96976,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_78015,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_22514,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_121611,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_149,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_78805,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_17971,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_66826,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_85197,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_129694,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_55467,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_17089,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_85613,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_28294,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_41480,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_77154,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_63897,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_32465,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_31735,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_40075,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_490,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_94889,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_16660,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_37833,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_5262,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_38321,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_131400,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_12578,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_22040,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_4177,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_48102,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_78483,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_145826,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_32073,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_59821,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_62818,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_30436,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_66816,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_114001,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_10905,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_79184,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_98209,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_85348,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_53284,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_1628,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_18251,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_3450,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_592,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_131093,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_97632,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_120933,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_1469,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_1617,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_71487,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_12595,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_15147,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_120975,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_81381,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_76916,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_35937,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_44246,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_56937,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_93541,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_114479,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_1740,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_596,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_4826,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_6051,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_31253,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_105684,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_145028,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_96951,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_98133,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_53682,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_99784,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_69177,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_121873,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_135005,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_42611,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_45201,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_50737,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_58166,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_62912,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_63743,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_81885,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_117215,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_67012,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_79365,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_114213,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_42383,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_77657,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_1607,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_55036,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_110042,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_37300,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_88221,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_93558,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_3229,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_40953,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_4127,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
